search_item,search_lat,search_lon,URL,url_lat,url_lon,distance_km,within_7km,Name,Address,Website,,Phone,Store_Type,Operating_Status,Operating_Hours,Rating,Permanently_Closed,Latitude,Longitude
"IELTS Coaching or Tuition Institutes in Delhi Cantoment, Delhi",28.5974743,77.0818545,https://www.google.com/maps/place/IELTS+COACHING+DWARKA/data=!4m7!3m6!1s0x390d1b164fffffa5:0x7a6d08ccf748db14!8m2!3d28.5849945!4d77.0723638!16s%2Fg%2F11c6t0hjhb!19sChIJpf__TxYbDTkRFNtI98wIbXo?authuser=0&hl=en&rclk=1,28.5849945,77.0723638,1.67,YES,IELTS COACHING DWARKA,"Sector 7 Dwarka E - 521 3rd Floor West Delhi, New Delhi, Delhi 110077",http://www.ieltscoachingindwarka.co.in/,9871989913,9871989913,Coaching Center,Open,Opens 8 am,4.7,No,28.5849945,77.0723638
"IELTS Coaching or Tuition Institutes in Delhi Cantoment, Delhi",28.5974743,77.0818545,https://www.google.com/maps/place/International+Englishberry+Education+and+Immigration%7C+BEST+IELTS+COACHING%7C+BEST+CELPIP+COACHING%7C+BEST+PTE+COACHING/data=!4m7!3m6!1s0x390d05a32e0e403f:0xcc9e0b57ed2d084a!8m2!3d28.6351678!4d77.0958645!16s%2Fg%2F11hgfvwj7l!19sChIJP0AOLqMFDTkRSggt7VcLnsw?authuser=0&hl=en&rclk=1,28.6351678,77.0958645,4.41,YES,International Englishberry Education and Immigration| BEST IELTS COACHING| BEST CELPIP COACHING| BEST PTE COACHING,"23/2, Jail Rd, Prem Nagar, Janakpuri, New Delhi, Delhi, 110058",https://iebimmigration.com/,9560313851,9560313851,Educational institution,Open,Opens 10 am,4.9,No,28.6351678,77.0958645
"IELTS Coaching or Tuition Institutes in Delhi Cantoment, Delhi",28.5974743,77.0818545,https://www.google.com/maps/place/Lakshya+Competitive+institute/data=!4m7!3m6!1s0x390d1b6a03cfc3f9:0x15c2ef9016b3520f!8m2!3d28.5848431!4d77.0864384!16s%2Fg%2F12hw4l9c3!19sChIJ-cPPA2obDTkRD1KzFpDvwhU?authuser=0&hl=en&rclk=1,28.5848431,77.0864384,1.47,YES,Lakshya Competitive institute,"RZ-3B/1, Dada Chatriwala Marg, Palam Colony, Raj Nagar I, Raj Nagar, New Delhi, Delhi, 110077",Not Found,Phone Number Not Found,Phone Number Not Found,Coaching Center,Open,Opens 8:30 am,4.3,No,28.5848431,77.0864384
"IELTS Coaching or Tuition Institutes in Delhi Cantoment, Delhi",28.5974743,77.0818545,https://www.google.com/maps/place/Mindmine+Global/data=!4m7!3m6!1s0x390d056538642bb7:0x90540809f1a9a27d!8m2!3d28.6286296!4d77.0911407!16s%2Fg%2F11h83rxsm_!19sChIJtytkOGUFDTkRfaKp8QkIVJA?authuser=0&hl=en&rclk=1,28.6286296,77.0911407,3.58,YES,Name Not Found,Not Found,Not Found,Phone Number Not Found,Phone Number Not Found,Not Found,Open,Opens 10 am,5,No,28.6286296,77.0911407
"IELTS Coaching or Tuition Institutes in Delhi Cantoment, Delhi",28.5974743,77.0818545,https://www.google.com/maps/place/Nihonkai+Japanese+Language+Institute/data=!4m7!3m6!1s0x390d0365a8c0c945:0x690e375d3cd59fb6!8m2!3d28.6462843!4d77.1104074!16s%2Fg%2F1hm4d7zm9!19sChIJRcnAqGUDDTkRtp_VPF03Dmk?authuser=0&hl=en&rclk=1,28.6462843,77.1104074,6.1,YES,Nihonkai Japanese Language Institute,"1st Floor, FS-5, Tagore Garden, above Axis Bank, Block F, Tagore Garden, Tagore Garden Extension, New Delhi, Delhi, 110027",https://www.japaneselanguage.co/,9999798094,9999798094,Language school,Open,Opens 10 am,4.5,No,28.6462843,77.1104074
"IELTS Coaching or Tuition Institutes in Delhi Cantoment, Delhi",28.5974743,77.0818545,https://www.google.com/maps/place/Study+n+Skills/data=!4m7!3m6!1s0x390d1bb6f82cd789:0x439532f78c822376!8m2!3d28.5852443!4d77.0706497!16s%2Fg%2F11vr0k7sxf!19sChIJidcs-LYbDTkRdiOCjPcylUM?authuser=0&hl=en&rclk=1,28.5852443,77.0706497,1.75,YES,Study n Skills,"C-398, Second floor, 110075, near kc restaurant, Sector 7 Dwarka, New Delhi, Delhi 110077",Not Found,9310792188,9310792188,Coaching Center,Open,Opens 8:30 am,5,No,28.5852443,77.0706497
"IELTS Coaching or Tuition Institutes in East Of Kailash, Delhi",28.5573185,77.2405669,https://www.google.com/maps/place/British+Council+IELTS/data=!4m7!3m6!1s0x390ce3b6d9b89467:0xc8feb87d4c0229ef!8m2!3d28.5499605!4d77.2493845!16s%2Fg%2F11h3qpwyv_!19sChIJZ5S42bbjDDkR7ykCTH24_sg?authuser=0&hl=en&rclk=1,28.5499605,77.2493845,1.19,YES,British Council IELTS,"American Plaza, Nehru Place, New Delhi, Delhi 110019",https://www.britishcouncil.in/exam/ielts,1204569000,1204569000,Language school,Closed,Not Found,4.5,No,28.5499605,77.2493845
"IELTS Coaching or Tuition Institutes in East Of Kailash, Delhi",28.5573185,77.2405669,"https://www.google.com/maps/place/Immigrace+English+Academy+-+Premier+Coaching+Center+for+PTE,+IELTS,+GMAT,+GRE,+SAT,+CELPIP,+TOEFL,+and+Language+Training/data=!4m7!3m6!1s0x390ce3efadbab10f:0xb0fdd1e7f1072887!8m2!3d28.5294377!4d77.2189396!16s%2Fg%2F11vx4dbcfy!19sChIJD7G6re_jDDkRhygH8efR_bA?authuser=0&hl=en&rclk=1",28.5294377,77.2189396,3.75,YES,"Immigrace English Academy - Premier Coaching Center for PTE, IELTS, GMAT, GRE, SAT, CELPIP, TOEFL, and Language Training","J-4/57 A, Saket District Centre, District Centre, Khirki Extension, Malviya Nagar, New Delhi, Delhi 110017",https://www.immigrace.co.in/,8130464466,8130464466,Educational consultant,Open,Opens 9 am,5,No,28.5294377,77.2189396
"IELTS Coaching or Tuition Institutes in East Of Kailash, Delhi",28.5573185,77.2405669,https://www.google.com/maps/place/PRATHAM+Test+Prep/data=!4m7!3m6!1s0x390ce3cb377c7273:0x4c7be7166ebad947!8m2!3d28.552585!4d77.2412!16s%2Fg%2F125_z1tbq!19sChIJc3J8N8vjDDkRR9m6bhbne0w?authuser=0&hl=en&rclk=1,28.552585,77.2412,0.53,YES,PRATHAM Test Prep,"HS-13, 2nd Floor, Kailash Colony, New Delhi, Delhi 110048",https://www.prathamonline.com/,9999975392,9999975392,Coaching Center,Open,Opens 7 am,4.5,No,28.552585,77.2412
"IELTS Coaching or Tuition Institutes in Gol Market, Delhi",28.6349601,77.1939607,https://www.google.com/maps/place/Admissify+Edutech+Pvt.+Ltd./data=!4m7!3m6!1s0x390d025798555555:0x6615718388035056!8m2!3d28.6604941!4d77.1475984!16s%2Fg%2F11ddzqdx9z!19sChIJVVVVmFcCDTkRVlADiINxFWY?authuser=0&hl=en&rclk=1,28.6604941,77.1475984,5.34,YES,Admissify Edutech Pvt. Ltd.,"71/4, Shivaji Marg, Block C, Najafgarh Road Industrial Area, New Delhi, Delhi, 110015",https://www.admissify.com/,9999127085,9999127085,Educational consultant,Open,Opens 9:30 am,4.6,No,28.6604941,77.1475984
"IELTS Coaching or Tuition Institutes in Gol Market, Delhi",28.6349601,77.1939607,https://www.google.com/maps/place/AHZ+Delhi/data=!4m7!3m6!1s0x390ce15176e71807:0x7239f4a91c3a6e6a!8m2!3d28.6273343!4d77.2217408!16s%2Fg%2F11pwvx59fn!19sChIJBxjndlHhDDkRam46HKn0OXI?authuser=0&hl=en&rclk=1,28.6273343,77.2217408,2.84,YES,AHZ Delhi,"Flat No 1001, Surya Kiran Building 19, Kasturba Gandhi Marg, 10th Floor, New Delhi, Delhi 110001",https://www.ahzassociates.com/india/global-offices/delhi,7663949494,7663949494,Educational consultant,Open,Opens 9:30 am,4.9,No,28.6273343,77.2217408
"IELTS Coaching or Tuition Institutes in Gol Market, Delhi",28.6349601,77.1939607,https://www.google.com/maps/place/American+institute+Karol+Bagh+Center/data=!4m7!3m6!1s0x390d02851e80ae9b:0x683903f1fec2a453!8m2!3d28.656493!4d77.1856871!16s%2Fg%2F11c43qsmwp!19sChIJm66AHoUCDTkRU6TC_vEDOWg?authuser=0&hl=en&rclk=1,28.656493,77.1856871,2.53,YES,American institute Karol Bagh Center,"6772/10, 2nd Floor, Desh Bandhu Gupta Rd, opposite Bali Nursing Home, near Khalsa College, Pind Baluchi, Block 10B, Dev Nagar, Karol Bagh, Delhi, 110005",Not Found,9718420022,9718420022,English language school,Open,Opens 7:30 am,4.8,No,28.656493,77.1856871
"IELTS Coaching or Tuition Institutes in Gol Market, Delhi",28.6349601,77.1939607,https://www.google.com/maps/place/AnkGanit+%7C+CAT+Coaching+%7C+Most+Elite+Prep+for+CAT/data=!4m7!3m6!1s0x390cfd37d8f9a001:0x5d59f6087812b444!8m2!3d28.6328404!4d77.2174939!16s%2Fg%2F11btvb6klj!19sChIJAaD52Df9DDkRRLQSeAj2WV0?authuser=0&hl=en&rclk=1,28.6328404,77.2174939,2.31,YES,AnkGanit | CAT Coaching | Most Elite Prep for CAT,"No.25/7, Block-A, First & Second Floor, Middle Cir, Connaught Place, New Delhi, Delhi 110001",http://ankganit.in/,8512856665,8512856665,Coaching Center,Open,Opens 10 am,4.8,No,28.6328404,77.2174939
"IELTS Coaching or Tuition Institutes in Gol Market, Delhi",28.6349601,77.1939607,https://www.google.com/maps/place/Career+Launcher/data=!4m7!3m6!1s0x390cfd36df0d730b:0x8b10fe95d5254c74!8m2!3d28.6324181!4d77.2174716!16s%2Fg%2F1thg8v4x!19sChIJC3MN3zb9DDkRdEwl1ZX-EIs?authuser=0&hl=en&rclk=1,28.6324181,77.2174716,2.31,YES,Career Launcher,"1st Floor, Daulat Ram House, A-18, Middle Cir, Block A, Connaught Place, New Delhi, Delhi 110001",https://www.careerlauncher.com/delhi-connaught-place/,9289911842,9289911842,Coaching Center,Open,Opens 9 am,4.3,No,28.6324181,77.2174716
"IELTS Coaching or Tuition Institutes in Gol Market, Delhi",28.6349601,77.1939607,https://www.google.com/maps/place/DS+EDUCATION+WORLD+:+best+institute+in+Delhi/data=!4m7!3m6!1s0x390d03df57bcb893:0xb3711b9ceab29e3a!8m2!3d28.6725961!4d77.1793489!16s%2Fg%2F11smc1wrrc!19sChIJk7i8V98DDTkROp6y6pwbcbM?authuser=0&hl=en&rclk=1,28.6725961,77.1793489,4.42,YES,DS EDUCATION WORLD : best institute in Delhi,"E-51 2nd floor opp classic Sweets, Main Market, Shastri Nagar, Delhi 110052",http://www.dseducationworld.com/,7827348272,7827348272,Coaching Center,Closed,Not Found,4.9,No,28.6725961,77.1793489
"IELTS Coaching or Tuition Institutes in Gol Market, Delhi",28.6349601,77.1939607,https://www.google.com/maps/place/English+World/data=!4m7!3m6!1s0x390d029d068dff69:0x9afa62dfebda8055!8m2!3d28.6484898!4d77.1917623!16s%2Fg%2F1tkmky80!19sChIJaf-NBp0CDTkRVYDa699i-po?authuser=0&hl=en&rclk=1,28.6484898,77.1917623,1.52,YES,English World,"16/10219, Gurudwara Road Backlane Of VISHAL MEGA MART, Beadonpura, Karol Bagh, New Delhi, Delhi 110005",Not Found,9810361618,9810361618,Educational institution,Open,Opens 8 am,4,No,28.6484898,77.1917623
"IELTS Coaching or Tuition Institutes in Gol Market, Delhi",28.6349601,77.1939607,https://www.google.com/maps/place/iae+GLOBAL+India/data=!4m7!3m6!1s0x390d04a32afffb2b:0x19bc737a7299288f!8m2!3d28.6492269!4d77.1244767!16s%2Fg%2F11bw3dk2x5!19sChIJK_v_KqMEDTkRjyiZcnpzvBk?authuser=0&hl=en&rclk=1,28.6492269,77.1244767,6.96,YES,iae GLOBAL India,"A-8, near Prachin Balaji Mandir, Block A2, Block A, Rajouri Garden, New Delhi, Delhi, 110027",https://iaeglobal.in/,9599948866,9599948866,Educational consultant,Open,Opens 10 am,4.6,No,28.6492269,77.1244767
"IELTS Coaching or Tuition Institutes in Gol Market, Delhi",28.6349601,77.1939607,https://www.google.com/maps/place/InstaGyan/data=!4m7!3m6!1s0x390d030d2366eedf:0xc7b9ca113e04f703!8m2!3d28.6525271!4d77.1305105!16s%2Fg%2F11csq29574!19sChIJ3-5mIw0DDTkRA_cEPhHKucc?authuser=0&hl=en&rclk=1,28.6525271,77.1305105,6.49,YES,InstaGyan,"Nearest metro station, F 100 first floor, Bali Nagar, Ramesh Nagar, New Delhi, Delhi 110015",https://instagyan.in/,Phone Number Not Found,Phone Number Not Found,Education center,Open,Opens 8 am,4.7,No,28.6525271,77.1305105
"IELTS Coaching or Tuition Institutes in Gol Market, Delhi",28.6349601,77.1939607,"https://www.google.com/maps/place/I-View+Academy,+Delhi+%7C+Coaching+Center/data=!4m7!3m6!1s0x390d031afdd642a9:0x2fbd23dae34f8499!8m2!3d28.6921653!4d77.1689608!16s%2Fg%2F11t499p9sw!19sChIJqULW_RoDDTkRmYRP49ojvS8?authuser=0&hl=en&rclk=1",28.6921653,77.1689608,6.81,YES,"I-View Academy, Delhi | Coaching Center","A29, Ashok Vihar Phase 1 Rd, above Indian Overseas Bank, Block A, Pocket A, Phase 1, Ashok Vihar, Delhi, 110052",http://www.iviewacademy.com/,8820004800,8820004800,Educational institution,Open,Opens 10 am,4.6,No,28.6921653,77.1689608
"IELTS Coaching or Tuition Institutes in Gol Market, Delhi",28.6349601,77.1939607,"https://www.google.com/maps/place/Jamboree+Education+:-+Raja+Garden,+Delhi/data=!4m7!3m6!1s0x390d0372cb4cb181:0xee4a63b9a1f1ce80!8m2!3d28.6522799!4d77.1290901!16s%2Fg%2F1v9ty8nx!19sChIJgbFMy3IDDTkRgM7xobljSu4?authuser=0&hl=en&rclk=1",28.6522799,77.1290901,6.62,YES,"Jamboree Education :- Raja Garden, Delhi","E - 1, 2nd Floor, Bali Nagar, opposite Metro Pillar No. 367, Raja Garden, New Delhi, Delhi 110015",https://www.jamboreeindia.com/,8929920318,8929920318,Educational consultant,Open,Opens 10 am,4.5,No,28.6522799,77.1290901
"IELTS Coaching or Tuition Institutes in Gol Market, Delhi",28.6349601,77.1939607,https://www.google.com/maps/place/Mehfooz+Coaching+Centre/data=!4m7!3m6!1s0x390cfdfacc17979d:0xb6c74154888db586!8m2!3d28.6481901!4d77.2097083!16s%2Fg%2F11h1r05s03!19sChIJnZcXzPr9DDkRhrWNiFRBx7Y?authuser=0&hl=en&rclk=1,28.6481901,77.2097083,2.13,YES,Mehfooz Coaching Centre,"Motia Khan, Sadar Bazaar, New Delhi, Delhi 110055",Not Found,9650595914,9650595914,Coaching Center,Open,Opens 9 am,4.7,No,28.6481901,77.2097083
"IELTS Coaching or Tuition Institutes in Gol Market, Delhi",28.6349601,77.1939607,https://www.google.com/maps/place/MOHIT+GHAI+CLASSES/data=!4m7!3m6!1s0x390cfd9e95736181:0xd0c12929befe02d1!8m2!3d28.6431693!4d77.212585!16s%2Fg%2F11t43ppx56!19sChIJgWFzlZ79DDkR0QL-vikpwdA?authuser=0&hl=en&rclk=1,28.6431693,77.212585,2.03,YES,MOHIT GHAI CLASSES,"1312/1, Sangatrashan Bazar, Bazar Sangatrashan, Mantola Mohalla, Kaseru Walan, Paharganj, New Delhi, Delhi 110055",Not Found,9971547063,9971547063,Coaching Center,Open,Opens 10 am,5,No,28.6431693,77.212585
"IELTS Coaching or Tuition Institutes in Gol Market, Delhi",28.6349601,77.1939607,https://www.google.com/maps/place/SMAARTshala+%28PLAY+SCHOOL+%26+TUITION+CENTRE%29/data=!4m7!3m6!1s0x390cfd4740a1f5e3:0x19c284ee1ebbbafb!8m2!3d28.6401424!4d77.216663!16s%2Fg%2F11kf3g3zs_!19sChIJ4_WhQEf9DDkR-7q7Hu6Ewhk?authuser=0&hl=en&rclk=1,28.6401424,77.216663,2.29,YES,SMAARTshala (PLAY SCHOOL & TUITION CENTRE),"5198, Basant Rd, adjoining Connaught Place, Sidarth Basti, Kaseru Walan, Paharganj, New Delhi, Delhi, 110055",http://www.smartshala.co.in/,7678127027,7678127027,Education center,Open,Opens 9 am,5,No,28.6401424,77.216663
"IELTS Coaching or Tuition Institutes in Gol Market, Delhi",28.6349601,77.1939607,https://www.google.com/maps/place/Sumit+Coaching+Centre/data=!4m7!3m6!1s0x390d029ea9c0b709:0x3b7153860f8402bf!8m2!3d28.6460213!4d77.184585!16s%2Fg%2F1tcznrf4!19sChIJCbfAqZ4CDTkRvwKED4ZTcTs?authuser=0&hl=en&rclk=1,28.6460213,77.184585,1.53,YES,Sumit Coaching Centre,"7a/8 wea, Channa Market, Block 7A, Sat Nagar, Karol Bagh, New Delhi, Delhi 110005",https://sumitcoachingcentre01.launchmy.site/,9811678111,9811678111,Coaching Center,Open,Opens 10 am,4.8,No,28.6460213,77.184585
"IELTS Coaching or Tuition Institutes in Gol Market, Delhi",28.6349601,77.1939607,https://www.google.com/maps/place/Surbhi+kapoor+English+classes/data=!4m7!3m6!1s0x390d03a9dc3b8e7f:0x8de2de691aa468dd!8m2!3d28.6612653!4d77.1376863!16s%2Fg%2F11c1wqs418!19sChIJf4473KkDDTkR3WikGmne4o0?authuser=0&hl=en&rclk=1,28.6612653,77.1376863,6.22,YES,Surbhi kapoor English classes,"D 34,B, Moti Nagar, New Delhi, Delhi 110015",Not Found,9873534186,9873534186,English language school,Open,Opens 10:30 am,5,No,28.6612653,77.1376863
"IELTS Coaching or Tuition Institutes in Gol Market, Delhi",28.6349601,77.1939607,https://www.google.com/maps/place/TARUN+TUTORIALS/data=!4m7!3m6!1s0x390cfdcb77cee29b:0xf1b12971918f19df!8m2!3d28.6405876!4d77.2099628!16s%2Fg%2F11ft8sv8bt!19sChIJm-LOd8v9DDkR3xmPkXEpsfE?authuser=0&hl=en&rclk=1,28.6405876,77.2099628,1.68,YES,TARUN TUTORIALS,"Pnb building, 1649, Main Bazar Rd, Chuna Mandi, Paharganj, New Delhi, Delhi 110055",Not Found,9899625613,9899625613,Coaching Center,Open,Opens 10 am,5,No,28.6405876,77.2099628
"IELTS Coaching or Tuition Institutes in Gol Market, Delhi",28.6349601,77.1939607,https://www.google.com/maps/place/The+Instituto+Cervantes+-+New+Delhi/data=!4m7!3m6!1s0x390cfd49855b25b5:0x6674e8a99911e114!8m2!3d28.6298946!4d77.2158891!16s%2Fg%2F1xgrl9zt!19sChIJtSVbhUn9DDkRFOERmanodGY?authuser=0&hl=en&rclk=1,28.6298946,77.2158891,2.21,YES,The Instituto Cervantes - New Delhi,"48, Hanuman Rd, Hanuman Road Area, Connaught Place, New Delhi, Delhi 110001",http://nuevadelhi.cervantes.es/%20%20%20%20CONTACT;%20cenndel@cervantes.es,1143681900,1143681900,Foreign languages program school,Open,Opens 9 am,4.3,No,28.6298946,77.2158891
"IELTS Coaching or Tuition Institutes in Gol Market, Delhi",28.6349601,77.1939607,https://www.google.com/maps/place/Tutoriam/data=!4m7!3m6!1s0x390cfdf89e807ceb:0xa5020dfa042552d5!8m2!3d28.6543103!4d77.2011148!16s%2Fg%2F11ybkc6mdm!19sChIJ63yAnvj9DDkR1VIlBPoNAqU?authuser=0&hl=en&rclk=1,28.6543103,77.2011148,2.26,YES,Tutoriam,"Laj Building, 10, 1, New Rohtak Rd, Dori Walan, New Delhi, Delhi 110005",https://tutoriam.in/,9990609619,9990609619,Educational institution,Open,Opens 8:30 am,5,No,28.6543103,77.2011148
"IELTS Coaching or Tuition Institutes in Gol Market, Delhi",28.6349601,77.1939607,https://www.google.com/maps/place/Youth+Classes+%26+Culture/data=!4m7!3m6!1s0x390d0391e277943f:0x3a98495a87a1aca!8m2!3d28.6519186!4d77.1876853!16s%2Fg%2F11s4g4vdhg!19sChIJP5R34pEDDTkRyhp6qJWEqQM?authuser=0&hl=en&rclk=1,28.6519186,77.1876853,1.98,YES,Youth Classes & Culture,"48/4694, Reghar Pura, Block 20C, Regar Pura, Karol Bagh, New Delhi, Delhi, 110005",https://youth-classes-culture.bizportal.in/,9891619719,9891619719,Coaching Center,Open,Opens 3 pm,5,No,28.6519186,77.1876853
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/BISL/data=!4m7!3m6!1s0x390cfd9607224661:0x48fb402172b9db40!8m2!3d28.6319406!4d77.2792587!16s%2Fg%2F11gjt5n1ll!19sChIJYUYiB5b9DDkRQNu5ciFA-0g?authuser=0&hl=en&rclk=1,28.6319406,77.2792587,6.38,YES,BISL,"A-113, First Floor Laxmi Nagar , Main, Vikas Marg, New Delhi, Delhi 110092",Not Found,Phone Number Not Found,Phone Number Not Found,Coaching Center,Open,Opens 8 am,4.8,No,28.6319406,77.2792587
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/Brilliant+Academy+of+Learning/data=!4m7!3m6!1s0x390cfd9f87e0ff1d:0xb0928986302f80a!8m2!3d28.6304596!4d77.2777997!16s%2Fg%2F11q3680v9c!19sChIJHf_gh5_9DDkRCvgCY5goCQs?authuser=0&hl=en&rclk=1,28.6304596,77.2777997,6.17,YES,Brilliant Academy of Learning,"Gate No 3, U 112, 2nd Floor, Shakarpur , Street Number 3, Station, near Metro Station Laxmi Nagar, Delhi, 110092",http://www.brilliantacademyoflearning.com/,9212096139,9212096139,Coaching Center,Open,Opens 10 am,4.8,No,28.6304596,77.2777997
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/Britfort+Academy-+Best+IELTS%2FOET%2FPTE%2FTOEFL%2FSpoken+English+Coaching+in+Delhi+%7C+OET+%26+IELTS+Online+Training+in+New+Delhi/data=!4m7!3m6!1s0x390d0561ea5711c1:0x402fc06a66471abb!8m2!3d28.6306151!4d77.2776023!16s%2Fg%2F11lgxn45qh!19sChIJwRFX6mEFDTkRuxpHZmrAL0A?authuser=0&hl=en&rclk=1,28.6306151,77.2776023,6.17,YES,Britfort Academy- Best IELTS/OET/PTE/TOEFL/Spoken English Coaching in Delhi | OET & IELTS Online Training in New Delhi,"Metro Station Laxmi Nagar, Vikas Marg, Veer Savarkar Block, Block U, Shakarpur Khas, New Delhi, Delhi, 110092",http://www.britfort.com/,9645114443,9645114443,English language school,Open,Opens 7 am,5,No,28.6306151,77.2776023
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/BRITISH+EXPRESS+%7C+IELTS+%7C+Spoken+English%7C+French%7C+German%7C/data=!4m7!3m6!1s0x390cfcacdfda3531:0xdd42c739eebac01c!8m2!3d28.6304124!4d77.2778267!16s%2Fg%2F11b6b55kpt!19sChIJMTXa36z8DDkRHMC67jnHQt0?authuser=0&hl=en&rclk=1,28.6304124,77.2778267,6.17,YES,BRITISH EXPRESS | IELTS | Spoken English| French| German|,"135- 1st floor, Baba Complex, Vikas Marg, Veer Savarkar Block, Block U, Shakarpur Khas, Delhi, 110092",http://www.britishexpress.in/,9971555795,9971555795,English language school,Open,Opens 10 am,4.5,No,28.6304124,77.2778267
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/BRITISH-+FRENCH+%7C+GERMAN+CLASSES+IN+LAXMI+NAGAR/data=!4m7!3m6!1s0x390cfd99b74931df:0x2f4cc129f1ac5ea!8m2!3d28.6315236!4d77.2800807!16s%2Fg%2F11ltl89yz7!19sChIJ3zFJt5n9DDkR6sUanxLM9AI?authuser=0&hl=en&rclk=1,28.6315236,77.2800807,6.42,YES,BRITISH- FRENCH | GERMAN CLASSES IN LAXMI NAGAR,"office 125, Metro Pillar No. 35 Street No. 1, Main, Vikas Marg, Laxmi Nagar, Shakarpur, Delhi, 110092",https://britishinternational.in/,7303233962,7303233962,Coaching Center,Open,Opens 8 am,5,No,28.6315236,77.2800807
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/BRITISH+LANGUAGE+INSTITUTE+%7C+IELTS+%7C+English+Speaking+Course+in+Laxmi+Nagar/data=!4m7!3m6!1s0x390cfdf496ee77e3:0xb11a686922aa3cba!8m2!3d28.6319649!4d77.2798735!16s%2Fg%2F11j1c_gr1c!19sChIJ43fulvT9DDkRujyqImloGrE?authuser=0&hl=en&rclk=1,28.6319649,77.2798735,6.43,YES,BRITISH LANGUAGE INSTITUTE | IELTS | English Speaking Course in Laxmi Nagar,"A-118, opposite Metro Pillar Number 35, Laxmi Nagar, Shakarpur, Delhi, 110092",http://britishlanguage.in/,9193898403,9193898403,English language school,Open,Opens 8 am,5,No,28.6319649,77.2798735
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/Cambridge+English+Academy+%28+CEA+%29+India+Pvt.Ltd/data=!4m7!3m6!1s0x390cfcaef98d7baf:0xab9e79af8102fc2d!8m2!3d28.6322406!4d77.2800809!16s%2Fg%2F1vj5ylp4!19sChIJr3uN-a78DDkRLfwCga95nqs?authuser=0&hl=en&rclk=1,28.6322406,77.2800809,6.47,YES,Cambridge English Academy ( CEA ) India Pvt.Ltd,"H-58 , 1st Floor, Main, Vikas Marg, above Sbi Bank, opp. Metro Pillar Number 37, Laxmi Nagar, Delhi, 110092",https://cambridgeenglishacademy.com/,9667728146,9667728146,Coaching Center,Open,Opens 8 am,4.8,No,28.6322406,77.2800809
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/Career+English/data=!4m7!3m6!1s0x390ce3e46ec78ecd:0x759ed938184afd09!8m2!3d28.6207656!4d77.2836586!16s%2Fg%2F11fj2r2sqn!19sChIJzY7HbuTjDDkRCf1KGDjZnnU?authuser=0&hl=en&rclk=1,28.6207656,77.2836586,6.13,YES,Career English,"A-40,41, Ganesh Nagar, Pandav Nagar Complex, Akshardham Rd, New Delhi, Delhi 110092",https://careerenglish.in/,Phone Number Not Found,Phone Number Not Found,Educational institution,Open,Opens 8 am,4.8,No,28.6207656,77.2836586
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/CEA/data=!4m7!3m6!1s0x390cfd4c6cf612f1:0xb854abcdc8075c55!8m2!3d28.6315748!4d77.2795649!16s%2Fg%2F11g1lrs0zl!19sChIJ8RL2bEz9DDkRVVwHyM2rVLg?authuser=0&hl=en&rclk=1,28.6315748,77.2795649,6.39,YES,CEA,"114, Laxmi Nagar, Vikas Marg, New Delhi, Delhi 110092",https://ceaoet.com/,1141838029,1141838029,Coaching Center,Open,Opens 8 am,4.8,No,28.6315748,77.2795649
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/Classic+Language+Academy/data=!4m7!3m6!1s0x390cfde132b1d1d9:0xca41d99b2353293!8m2!3d28.6381531!4d77.2728455!16s%2Fg%2F11vc2crmg2!19sChIJ2dGxMuH9DDkRkzI1spkdpAw?authuser=0&hl=en&rclk=1,28.6381531,77.2728455,6.35,YES,Classic Language Academy,"police station, F 45, near Dr S.K. Gupta Landmark Shakarpur, West Jawahar Park, Block G, Vishwakarma Park, Laxmi Nagar, Delhi, New Delhi, Delhi 110092",https://classiclanguageacademy.com/,8882687220,8882687220,Language school,Open,Opens 11 am,4.8,No,28.6381531,77.2728455
